# energy grid [eV]  eels components [arbitrary units]
#
    6.673346693    0.046399611    0.046399849    0.046400620
    6.733466934    0.051863071    0.051863137    0.051863564
    6.793587174    0.058300124    0.058300049    0.058300251
    6.853707415    0.054325655    0.054325456    0.054325707
    6.913827655    0.050530972    0.050530742    0.050531106
    6.973947896    0.056556688    0.056556379    0.056556942
    7.034068136    0.068795288    0.068794891    0.068795656
    7.094188377    0.071947017    0.071946582    0.071947331
    7.154308617    0.068905049    0.068904574    0.068905218
    7.214428858    0.071540104    0.071539606    0.071540093
    7.274549098    0.068342060    0.068341675    0.068341848
    7.334669339    0.061455589    0.061455298    0.061455408
    7.394789579    0.056142450    0.056142171    0.056142333
    7.454909820    0.054975057    0.054974667    0.054974890
    7.515030060    0.055995737    0.055995271    0.055995512
    7.575150301    0.047194180    0.047193846    0.047193976
    7.635270541    0.039999579    0.039999315    0.039999333
    7.695390782    0.039654756    0.039654500    0.039654484
    7.755511022    0.038161141    0.038160909    0.038161159
    7.815631263    0.034521535    0.034521463    0.034521820
    7.875751503    0.035427358    0.035427593    0.035427931
    7.935871743    0.042991316    0.042991918    0.042992291
    7.995991984    0.049472629    0.049473029    0.049473221
    8.056112224    0.042928718    0.042928598    0.042928659
    8.116232465    0.037060036    0.037059727    0.037059894
    8.176352705    0.036100053    0.036099556    0.036099826
    8.236472946    0.039801545    0.039800705    0.039801108
    8.296593186    0.050617016    0.050615487    0.050616155
    8.356713427    0.072785782    0.072783013    0.072784135
    8.416833667    0.100214245    0.100210834    0.100211956
    8.476953908    0.113263087    0.113260954    0.113261241
    8.537074148    0.121661379    0.121660819    0.121661153
    8.597194389    0.105448467    0.105448982    0.105449480
    8.657314629    0.081845718    0.081846281    0.081846805
    8.717434870    0.074197738    0.074198327    0.074199020
    8.777555110    0.081755341    0.081756090    0.081757160
    8.837675351    0.089156549    0.089157293    0.089159374
    8.897795591    0.093843554    0.093844367    0.093847905
    8.957915832    0.094063084    0.094063834    0.094067977
    9.018036072    0.088349555    0.088349539    0.088352218
    9.078156313    0.095372758    0.095371674    0.095372769
    9.138276553    0.107833238    0.107831460    0.107831488
    9.198396794    0.105421117    0.105419238    0.105418848
    9.258517034    0.101993150    0.101991463    0.101991123
    9.318637275    0.099998388    0.099996926    0.099996559
    9.378757515    0.110803299    0.110801657    0.110801187
    9.438877756    0.130695000    0.130692675    0.130692696
    9.498997996    0.116830964    0.116828457    0.116829635
    9.559118236    0.098419268    0.098417097    0.098418544
    9.619238477    0.101533932    0.101531454    0.101533300
    9.679358717    0.120864247    0.120860725    0.120863371
    9.739478958    0.151013666    0.151010989    0.151013971
    9.799599198    0.155250740    0.155252178    0.155254367
    9.859719439    0.140437390    0.140439844    0.140441296
    9.919839679    0.129765043    0.129766636    0.129767742
    9.979959920    0.123775744    0.123776601    0.123777900
   10.040080160    0.117951192    0.117951485    0.117953520
   10.100200401    0.124871077    0.124870872    0.124874114
   10.160320641    0.143877241    0.143876543    0.143881202
   10.220440882    0.160827131    0.160826329    0.160830803
   10.280561122    0.176949113    0.176949088    0.176950840
   10.340681363    0.189982974    0.189983390    0.189983309
   10.400801603    0.169050819    0.169050024    0.169050561
   10.460921844    0.154926703    0.154925000    0.154925872
   10.521042084    0.138205510    0.138204044    0.138203974
   10.581162325    0.123433179    0.123431789    0.123431588
   10.641282565    0.119181193    0.119179393    0.119179823
   10.701402806    0.127926151    0.127923449    0.127924860
   10.761523046    0.150010696    0.150008396    0.150009314
   10.821643287    0.163582077    0.163582175    0.163580038
   10.881763527    0.159162599    0.159164833    0.159160213
   10.941883768    0.167719535    0.167722266    0.167717041
   11.002004008    0.187784733    0.187784076    0.187783727
   11.062124248    0.173544101    0.173541798    0.173543589
   11.122244489    0.133908119    0.133906467    0.133907868
   11.182364729    0.117186082    0.117184483    0.117186327
   11.242484970    0.116292500    0.116291655    0.116293385
   11.302605210    0.117856082    0.117856477    0.117856727
   11.362725451    0.139813367    0.139814627    0.139813343
   11.422845691    0.171664322    0.171666888    0.171664340
   11.482965932    0.175639374    0.175642890    0.175640096
   11.543086172    0.155797120    0.155800590    0.155797829
   11.603206413    0.127997955    0.128001532    0.127998230
   11.663326653    0.124482881    0.124487493    0.124482530
   11.723446894    0.140106932    0.140112546    0.140104890
   11.783567134    0.142939318    0.142944913    0.142936899
   11.843687375    0.133481123    0.133486561    0.133480364
   11.903807615    0.143107969    0.143114191    0.143108482
   11.963927856    0.165830093    0.165838344    0.165831496
   12.024048096    0.201550750    0.201563016    0.201553124
   12.084168337    0.277110304    0.277130691    0.277115703
   12.144288577    0.372215075    0.372242773    0.372224231
   12.204408818    0.390176883    0.390203708    0.390187032
   12.264529058    0.359222120    0.359247129    0.359232862
   12.324649299    0.337075704    0.337097579    0.337088214
   12.384769539    0.339264389    0.339284156    0.339281779
   12.444889780    0.364414897    0.364432111    0.364434515
   12.505010020    0.330730279    0.330737812    0.330741862
   12.565130261    0.270253505    0.270254973    0.270259169
   12.625250501    0.230239066    0.230240236    0.230242966
   12.685370741    0.219265693    0.219266378    0.219267806
   12.745490982    0.252408226    0.252407773    0.252408440
   12.805611222    0.337002049    0.337000055    0.337000422
   12.865731463    0.401175176    0.401172948    0.401173480
   12.925851703    0.418447191    0.418446537    0.418447271
   12.985971944    0.417680823    0.417683547    0.417683400
   13.046092184    0.423174027    0.423178973    0.423176846
   13.106212425    0.498542662    0.498550125    0.498544851
   13.166332665    0.578512649    0.578521286    0.578513593
   13.226452906    0.567803106    0.567812537    0.567803679
   13.286573146    0.544358682    0.544370032    0.544358756
   13.346693387    0.493864517    0.493872399    0.493862325
   13.406813627    0.447426085    0.447421738    0.447423930
   13.466933868    0.388122418    0.388112737    0.388118966
   13.527054108    0.327484109    0.327476315    0.327480569
   13.587174349    0.265595581    0.265591018    0.265594202
   13.647294589    0.230224235    0.230223590    0.230225037
   13.707414830    0.236005567    0.236009392    0.236010027
   13.767535070    0.277897388    0.277905838    0.277907242
   13.827655311    0.342353316    0.342358955    0.342359187
   13.887775551    0.396284047    0.396283837    0.396280573
   13.947895792    0.423938010    0.423934776    0.423932069
   14.008016032    0.437389715    0.437385810    0.437386659
   14.068136273    0.425874461    0.425871894    0.425873587
   14.128256513    0.420063488    0.420060445    0.420061793
   14.188376754    0.423707148    0.423698355    0.423701221
